### AUTOFILL PROFILES ###,,,,,,
r73,0,"^recallNotificationEmailSentDateTimeDay$","12","/recalls/[^\/]+/assess-email",0,c1
r74,0,"^recallNotificationEmailSentDateTimeMonth$","11","/recalls/[^\/]+/assess-email",0,c1
r75,0,"^recallNotificationEmailSentDateTimeYear$","2021","/recalls/[^\/]+/assess-email",0,c1
r76,0,"^recallNotificationEmailSentDateTimeHour$","08","/recalls/[^\/]+/assess-email",0,c1
r77,0,"^recallNotificationEmailSentDateTimeMinute$","14","/recalls/[^\/]+/assess-email",0,c1
r78,3,"^confirmRecallNotificationEmailSent$","1","/recalls/[^\/]+/assess-email",0,c1
r79,3,"^hasOtherPreviousConvictionMainName$","10","/recalls/[^\/]+/assess-email/pre-cons-name",0,c1
r82,0,"^lastReleasePrison$","Albany (HMP)","/recalls/[^\/]+/last-release",0,c1
r83,2,"^lastReleasePrison$","""ALI""","/recalls/[^\/]+/last-release",0,c1
r84,3,"^agreeWithRecall$","10","/recalls/[^\/]+/assess-decision",0,c1
r85,0,"^agreeWithRecallDetailYes$","Reasons","/recalls/[^\/]+/assess-decision",0,c1
r86,3,"^reasonsForRecall$","00100000000000001","/recalls/[^\/]+/assess-licence",0,c1
r87,0,"^licenceConditionsBreached$","(i) one
(ii) two","/recalls/[^\/]+/assess-licence",0,c1
r88,0,"^reasonsForRecallOtherDetail$","Explain..","/recalls/[^\/]+/assess-licence",0,c1
r89,0,"^currentPrison$","Berwyn (HMP)","/recalls/[^\/]+/assess-prison",0,c1
r90,2,"^currentPrison$","""BWI""","/recalls/[^\/]+/assess-prison",0,c1
r98,0,"^differentNomsNumberDetail$","A345873","/recalls/[^\/]+/dossier-letter",0,c1
r99,3,"^additionalLicenceConditions$","10","/recalls/[^\/]+/dossier-letter",0,c1
r100,3,"^differentNomsNumber$","C1937HY","/recalls/[^\/]+/dossier-letter",0,c1
r101,0,"^additionalLicenceConditionsDetail$","one
two","/recalls/[^\/]+/dossier-letter",0,c1
r102,3,"^hasDossierBeenChecked$","1","/recalls/[^\/]+/dossier-download",0,c1
r103,0,"^dossierEmailSentDateDay$","13","/recalls/[^\/]+/dossier-email",0,c1
r104,0,"^dossierEmailSentDateMonth$","11","/recalls/[^\/]+/dossier-email",0,c1
r105,0,"^dossierEmailSentDateYear$","2021","/recalls/[^\/]+/dossier-email",0,c1
r106,3,"^confirmDossierEmailSent$","1","/recalls/[^\/]+/dossier-email",0,c1
r126,0,"^localDeliveryUnit$","Central Audit Team","/recalls/[^\/]+/probation-officer",0,c1
r129,2,"^sentencingCourt$","""BLKPCT""","/recalls/[^\/]+/last-release",0,c1
r130,0,"^missingDocumentsDetail$","Chased","/recalls/[^\/]+/last-release/missing-documents",0,c1
r131,3,"^FIRST_LAST","1","/recalls/[^\/]+/licence-name",0,c1
r132,3,"^FIRST_MIDDLE_LAST","1","/recalls/[^\/]+/pre-cons-name",0,c1
r136,0,"^missingDocumentsDetail$","Chased the missing documents on 6/12/21
Email uploaded","/recalls/[^\/]+/missing-documents",0,c1
r137,0,"^localPoliceForceIdInput$","City of London Police","/recalls/[^\/]+/prison-police",0,c1
r138,2,"^localPoliceForceId$","""city-of-london""","/recalls/[^\/]+/prison-police",0,c1
r140,3,"^arrestIssues$","10","/recalls/[^\/]+/issues-needs",0,c1
r144,0,"^arrestIssuesDetail$","Arrest issue detail...","/recalls/[^\/]+/issues-needs",0,c1
r145,3,"^inCustodyAtBooking$","10","/recalls/[^\/]+/custody-status",0,c1
r146,3,"^lastKnownAddressOption$","10","/recalls/[^\/]+/last-known-address",0,c1
r147,0,"^postcode$","E151JZ","/recalls/[^\/]+/find-address",0,c1
r148,0,"^line1$","345 Porchester Road","/recalls/[^\/]+/address-manual",0,c1
r149,0,"^line2$","Southsea","/recalls/[^\/]+/address-manual",0,c1
r150,0,"^town$","Portsmouth","/recalls/[^\/]+/address-manual",0,c1
r151,0,"^postcode$","PO1 4OY","/recalls/[^\/]+/address-manual",0,c1
r152,0,"^postcode$","PE14 7DF","/recalls/[^\/]+/postcode-lookup",0,c1
r153,2,"^addressUprn$","""100090995355""","/recalls/[^\/]+/postcode-results",0,c1
r154,0,"^rescindRequestEmailReceivedDateDay$","16","/recalls/[^\/]+/rescind-request",0,c1
r155,0,"^rescindRequestEmailReceivedDateMonth$","02","/recalls/[^\/]+/rescind-request",0,c1
r156,0,"^rescindRequestEmailReceivedDateYear$","2022","/recalls/[^\/]+/rescind-request",0,c1
r158,0,"^rescindRequestDetail$","Incorrect recall initiated, should be rescinded","/recalls/[^\/]+/rescind-request",0,c1
r159,0,"^rescindDecisionEmailSentDateDay$","16","/recalls/[^\/]+/rescind-decision",0,c1
r160,0,"^rescindDecisionEmailSentDateMonth$","02","/recalls/[^\/]+/rescind-decision",0,c1
r161,0,"^rescindDecisionEmailSentDateYear$","2022","/recalls/[^\/]+/rescind-decision",0,c1
r163,3,"^approveRescindDecision$","10","/recalls/[^\/]+/rescind-decision",0,c1
r164,3,"^confirmEmailSent$","1","/recalls/[^\/]+/rescind-decision",0,c1
r165,0,"^rescindDecisionDetail$","Confirmed that the rescind is valid.","/recalls/[^\/]+/rescind-decision",0,c1
r166,0,"^returnedToCustodyDateTimeDay$","21","/recalls/[^\/]+/rtc-dates",0,c1
r167,0,"^returnedToCustodyDateTimeMonth$","02","/recalls/[^\/]+/rtc-dates",0,c1
r168,0,"^returnedToCustodyDateTimeYear$","2022","/recalls/[^\/]+/rtc-dates",0,c1
r169,0,"^returnedToCustodyDateTimeHour$","08","/recalls/[^\/]+/rtc-dates",0,c1
r170,0,"^returnedToCustodyDateTimeMinute$","09","/recalls/[^\/]+/rtc-dates",0,c1
r171,0,"^returnedToCustodyNotificationDateTimeDay$","21","/recalls/[^\/]+/rtc-dates",0,c1
r172,0,"^returnedToCustodyNotificationDateTimeMonth$","02","/recalls/[^\/]+/rtc-dates",0,c1
r173,0,"^returnedToCustodyNotificationDateTimeYear$","2022","/recalls/[^\/]+/rtc-dates",0,c1
r174,0,"^returnedToCustodyNotificationDateTimeHour$","08","/recalls/[^\/]+/rtc-dates",0,c1
r175,0,"^returnedToCustodyNotificationDateTimeMinute$","15","/recalls/[^\/]+/rtc-dates",0,c1
r176,3,"^NO$","1","/recalls/[^\/]+/assess-custody-status",0,c1
r177,0,"^currentPrisonInput$","Belmarsh (HMP)","/recalls/[^\/]+/dossier-prison",0,c1
r178,2,"^currentPrison$","""BAI""","/recalls/[^\/]+/dossier-prison",0,c1
r179,3,"^YES$","1","/recalls/[^\/]+/dossier-nsy-email",0,c1
r180,3,"^NO$","1","/recalls/[^\/]+/address-list",0,c1
r181,3,"^STANDARD$","1","/recalls/[^\/]+/recall-type",0,c1
r182,0,"^warrantReferenceNumber$","02RC/1234567C12345","/recalls/[^\/]+/warrant-reference",0,c1
r183,3,"^confirmedRecallType$","10","/recalls/[^\/]+/assess-decision",0,c1
r184,0,"^confirmedRecallTypeDetailStandard$","Agree with the recommendation","/recalls/[^\/]+/assess-decision",0,c1
r185,0,"^subject$","Note 1","/recalls/[^\/]+/add-note",0,c1
r186,0,"^details$","First
Second
Third","/recalls/[^\/]+/add-note",0,c1
r189,0,"^partBEmailReceivedDateDay$","08","/recalls/[^\/]+/part-b",0,c1
r190,0,"^partBEmailReceivedDateMonth$","03","/recalls/[^\/]+/part-b",0,c1
r191,0,"^partBEmailReceivedDateYear$","2022","/recalls/[^\/]+/part-b",0,c1
r193,0,"^partBDetail$","Part B arrived","/recalls/[^\/]+/part-b",0,c1
r194,0,"^legalRepresentativeInfo_fullName$","Mary Quinn","/recalls/[^\/]+/secondary-dossier-legal-rep",0,c1
r195,0,"^legalRepresentativeInfo_email$","m.quinn@harvardllp.co.uk","/recalls/[^\/]+/secondary-dossier-legal-rep",0,c1
r196,0,"^legalRepresentativeInfo_phoneNumber$","07383837873","/recalls/[^\/]+/secondary-dossier-legal-rep",0,c1
r197,0,"^seniorProbationOfficerInfo_functionalEmail$","functional@probation.gov.uk","/recalls/[^\/]+/secondary-dossier-probation",0,c1
r198,0,"^seniorProbationOfficerInfo_fullName$","Zara Hall","/recalls/[^\/]+/secondary-dossier-probation",0,c1
r199,0,"^seniorProbationOfficerInfo_phoneNumber$","01305737387","/recalls/[^\/]+/secondary-dossier-probation",0,c1
r201,0,"^seniorProbationOfficerInfo_email$","zhall@probation.gov.uk","/recalls/[^\/]+/secondary-dossier-probation",0,c1
r203,0,"^responseToProbation$","DC has been attending appointments and says he is focusing on controlling his drinking. When I questioned the smell of alcohol he claimed it was a strong cologne. contacting family they’ve said he’s doing ok and that all is back to normal.
He missed some rehab appointments but the worker has said that he’s struggling to focus.","/recommendations/[^\/]+/response-to-probation",0,c2
r204,3,"^standard\|GOOD_BEHAVIOUR$","1","/recommendations/[^\/]+/licence-conditions",0,c2
r205,3,"^additional\|LC74$","1","/recommendations/[^\/]+/licence-conditions",0,c2
r206,3,"^REFERRAL_TO_PARTNERSHIP_AGENCIES$","1","/recommendations/[^\/]+/alternatives-tried",0,c2
r207,0,"^alternativesToRecallTriedDetail-REFERRAL_TO_PARTNERSHIP_AGENCIES$","DC is referred to DrinkAware rehab programme.","/recommendations/[^\/]+/alternatives-tried",0,c2
r208,3,"^FIXED_TERM$","1","/recommendations/[^\/]+/recall-type",0,c2
r209,0,"^recallTypeDetailsFixedTerm$","Determinate sentence","/recommendations/[^\/]+/recall-type",0,c2
r210,3,"^NO$","1","/recommendations/[^\/]+/emergency-recall",0,c2
r212,3,"^DOMESTIC_ABUSE$","1","/recommendations/[^\/]+/vulnerabilities",0,c2
r213,3,"^NONE$","0","/recommendations/[^\/]+/vulnerabilities",0,c2
r214,3,"^YES$","1","/recommendations/[^\/]+/victim-contact-scheme",0,c2
r215,0,"^dateVloInformed-day$","02","/recommendations/[^\/]+/victim-liaison-officer",0,c2
r216,0,"^dateVloInformed-month$","09","/recommendations/[^\/]+/victim-liaison-officer",0,c2
r217,0,"^dateVloInformed-year$","2022","/recommendations/[^\/]+/victim-liaison-officer",0,c2
r219,3,"^NO$","1","/recommendations/[^\/]+/iom",0,c2
r220,3,"^YES$","1","/recommendations/[^\/]+/arrest-issues",0,c2
r221,0,"^hasArrestIssuesDetailsYes$","Prone to drinking and violence","/recommendations/[^\/]+/arrest-issues",0,c2
r222,0,"^phoneNumber$","07838383929","/recommendations/[^\/]+/police-details",0,c2
r223,0,"^faxNumber$","02087960691","/recommendations/[^\/]+/police-details",0,c2
r226,0,"^contactName$","PC John Smith","/recommendations/[^\/]+/police-details",0,c2
r227,0,"^emailAddress$","john.smith@met.police.gov.uk","/recommendations/[^\/]+/police-details",0,c2
r229,0,"^vulnerabilitiesDetail-DOMESTIC_ABUSE$","History of alcohol abuse which can lead to poor decision making","/recommendations/[^\/]+/vulnerabilities",0,c2
r230,3,"^YES_POLICE$","1","/recommendations/[^\/]+/custody-status",0,c2
r231,0,"^whatLedToRecall$","DC’s offence is for aggravated burglary which he committed while under the influence of alcohol. I’ve  started to become increasingly concerned about erratic and passive aggressive comments. I’ve smelt drink and difficult his behaviour is escalating.  After missing an appointment this week I decided to check-up on him at home to find bottles of spirits.","/recommendations/[^\/]+/what-led",0,c2
r232,0,"^hasContrabandRiskDetailsYes$","DC has a known associate who was found with illegal substances when re-entering prison after a previous recall.
He may attempt a similar operation.","/recommendations/[^\/]+/contraband",0,c2
r233,3,"^YES$","1","/recommendations/[^\/]+/contraband",0,c2
r235,0,"^custodyStatusDetailsYesPolice$","West Ham Lane Police Station
18 West Ham Lane
Stratford
E15 4SG","/recommendations/[^\/]+/custody-status",0,c2
r236,3,"^YES$","1","/recommendations/[^\/]+/is-indeterminate",0,c2
r237,3,"^LIFE$","1","/recommendations/[^\/]+/indeterminate-type",0,c2
r238,3,"^YES$","1","/recommendations/[^\/]+/is-extended",0,c2
r239,3,"^STANDARD$","1","/recommendations/[^\/]+/recall-type-indeterminate",0,c2
r240,3,"^EMERGENCY$","1","/recommendations/[^\/]+/recall-type-indeterminate",0,c2
r241,3,"^YES$","1","/recommendations/[^\/]+/fixed-licence",0,c2
r242,0,"^hasFixedTermLicenceConditionsDetails$","To attend weekly appointments with the probation officer.
To not leave the Birmingham area.","/recommendations/[^\/]+/fixed-licence",0,c2
r243,3,"^BEHAVIOUR_SIMILAR_TO_INDEX_OFFENCE$","1","/recommendations/[^\/]+/indeterminate-details",0,c2
r244,3,"^OUT_OF_TOUCH$","1","/recommendations/[^\/]+/indeterminate-details",0,c2
r245,0,"^indeterminateOrExtendedSentenceDetailsDetail-BEHAVIOUR_SIMILAR_TO_INDEX_OFFENCE$","They have been cautioned for being drunk and disorderly in public","/recommendations/[^\/]+/indeterminate-details",0,c2
r246,0,"^indeterminateOrExtendedSentenceDetailsDetail-OUT_OF_TOUCH$","They're not answering their phone.
Attempts to email them have gone unanswered.","/recommendations/[^\/]+/indeterminate-details",0,c2
r247,0,"^isMainAddressWherePersonCanBeFoundDetailsNo$","41 Newport Pagnell Rd
Northampton
NN4 6HP","/recommendations/[^\/]+/address-details",0,c2
r248,3,"^CONTACT_STOPPED$","1","/recommendations/[^\/]+/why-considered-recall",0,c2
r249,0,"^licenceBreach$","You've been drinking heavily recently which you know is in violation of good behaviour as according to your licence.","/recommendations/[^\/]+/reasons-no-recall",0,c2
r250,0,"^noRecallRationale$","Heavy drinking in the past has led to increases in risky situations for you and given the recent escalation in drinking we were very close to recalling you.
Given your contrition and improvement to address this lately we're offering you a chance to put this straight.","/recommendations/[^\/]+/reasons-no-recall",0,c2
r251,0,"^popProgressMade$","You've been attending all your drink rehabilitation appointments so far. I've seen noticeable improvements while you were focused on attending.","/recommendations/[^\/]+/reasons-no-recall",0,c2
r252,0,"^futureExpectations$","In future you should keep attending these appointments and I'll increase the amount of alcohol tests you are doing.
Any evidence of heavy drinking in the future will lead to a recall.","/recommendations/[^\/]+/reasons-no-recall",0,c2
r253,3,"^VIDEO_CALL$","1","/recommendations/[^\/]+/appointment-no-recall",0,c2
r254,0,"^dateTimeOfAppointment-day$","12","/recommendations/[^\/]+/appointment-no-recall",0,c2
r255,0,"^dateTimeOfAppointment-month$","06","/recommendations/[^\/]+/appointment-no-recall",0,c2
r256,0,"^dateTimeOfAppointment-year$","2023","/recommendations/[^\/]+/appointment-no-recall",0,c2
r257,0,"^dateTimeOfAppointment-hour$","14","/recommendations/[^\/]+/appointment-no-recall",0,c2
r258,0,"^dateTimeOfAppointment-minute$","35","/recommendations/[^\/]+/appointment-no-recall",0,c2
r259,0,"^probationPhoneNumber$","01277 343 454","/recommendations/[^\/]+/appointment-no-recall",0,c2
r260,0,"^previousReleaseDate-day$","12","/recommendations/[^\/]+/add-previous-release",0,c2
r261,0,"^previousReleaseDate-month$","03","/recommendations/[^\/]+/add-previous-release",0,c2
r262,0,"^previousReleaseDate-year$","2022","/recommendations/[^\/]+/add-previous-release",0,c2
r263,3,"^YES$","1","/recommendations/[^\/]+/previous-releases",0,c2
r267,0,"^offenceAnalysis$","Offence analysis detail","/recommendations/[^\/]+/offence-analysis",0,c2
r268,0,"^recallConsideredDetail$","Charles has missed curfew tonight and smelling of alcohol recently in appointments. This links to his index offence of violence while under the influence.

His pattern of behaviour is indicating an increased risk of re-offending. I'd like to assess risk and recent contacts, to see if a recall is justified.","/cases/[^\/]+/consider-recall",0,c2
r269,3,"^RECALL$","1","/recommendations/[^\/]+/manager-record-decision",0,c2
r270,0,"^recallTypeManagerDetail$","My decision to recall is based on the risk of re-offending being too high.
The person has shown behaviour indicating a high likelihood of repeating the index offence.","/recommendations/[^\/]+/manager-record-decision",0,c2
r271,3,"^riskToChildren$","01000","/recommendations/[^\/]+/rosh",0,c2
r272,3,"^riskToPublic$","00010","/recommendations/[^\/]+/rosh",0,c2
r273,3,"^riskToKnownAdult$","10000","/recommendations/[^\/]+/rosh",0,c2
r274,3,"^riskToStaff$","00100","/recommendations/[^\/]+/rosh",0,c2
r275,3,"^riskToPrisoners$","00001","/recommendations/[^\/]+/rosh",0,c2
r276,0,"^previousReleaseDate-day$","12","/recommendations/[^\/]+/ad-previous-release",0,c2
r277,0,"^previousReleaseDate-month$","9","/recommendations/[^\/]+/ad-previous-release",0,c2
r278,0,"^previousReleaseDate-year$","22","/recommendations/[^\/]+/ad-previous-release",0,c2
### AUTOFILL OPTIONS ###,,,,,,
advanced,"[]",,,,,
exceptions,"[]",,,,,
textclips,"[]",,,,,
variables,"[]",,,,,
activecat,1,,,,,
autoimport,0,,,,,
backup,0,30,,,,
badge,1,,,,,
closeinfobar,1,1,,,,
debug,0,,,,,
delay,0,1,,,,
fluid,1,,,,,
hidebackup,0,,,,,
manual,1,,,,,
mask,1,,,,,
menu,1,,,,,
overwrite,0,,,,,
sitefilters,1,,,,,
skiphidden,0,,,,,
sound,0,,,,,
vars,1,,,,,
voice,0,1,,,,
